Pred_Close,Pred_MA5,Pred_MA10,date
164.047119140625,165.409423828125,159.9047119140625,2025-12-26
161.87803649902344,163.9850311279297,160.94251556396483,2025-12-29
160.44485473632812,163.4740020751953,161.83700103759764,2025-12-30
158.20938110351562,162.01587829589843,162.20793914794922,2025-12-31
157.11582946777344,160.33905029296875,162.41952209472657,2026-01-01
