Pred_Close,Pred_MA5,Pred_MA10,date
151.8150634765625,152.3630126953125,156.28150634765626,2025-12-17
151.9876251220703,152.06053771972657,155.28026885986327,2025-12-18
151.11827087402344,151.58419189453124,154.39209594726563,2025-12-19
150.49635314941406,151.38346252441406,153.39173126220703,2025-12-22
150.2452392578125,151.13250732421875,152.5162551879883,2025-12-23
