Pred_Close,Pred_MA5,Pred_MA10,date
59.299075618076536,53.99981451326374,53.589907027750044,2025-12-24
62.70163487878802,56.220141794197126,54.45007066821673,2025-12-25
65.77699781274274,59.01554150933357,55.567770602078895,2025-12-26
63.430248062125116,61.04159127434648,56.3607954082914,2025-12-29
60.57216692640103,62.35602465962669,57.37801194834361,2025-12-30
